"6","31","Alle Besen spielen gut!","<b>Spielidee:</b><br>
Bewegungsaufgaben zum Spielen mit Verpackungsmaterialien und Alltagsgegenständen.<br><br><b><b>Spielorganisation:</b></b><br><ul><li>Die Kinder werden aufgefordert ungefährliche, gut händelbare und saubere Verpackungsmaterialien und Alltagsgegenstände mitzubringen.<br>
</li><li>Die Kinder legen ihre mitgebrachten Verpackungsmaterialien und Alltagsgegenstände in die Hallenmitte und begutachten diese.</li></ul><b>Spieldurchführung:</b><br><ul><li>Aufgabe 1:<br>
Die Kinder werden aufgefordert, zunächst alleine mit den Materialien zu experimentieren. Sie können die Materialien bewegen, sich mit den Materialien bewegen und sie als Spielgeräte nutzen.<br>
</li><li>Aufgabe 2: <br>
Die Kinder spielen mit mindestens einem Verpackungsmaterial und einem Alltagsgegenstand gleichzeitig.<br>
</li><li>Aufgabe 3:<br>
Die Kinder stellen ihre Erfahrungen und Entdeckungen vor.<br>
</li><li>Aufgabe 4:<br>
Die Kinder werden motiviert, die gesehenen Möglichkeiten auszuprobieren.<br>
 </li><li>Aufgabe 5:<br>
Die Kinder finden Bewegungsmöglichkeiten, wie mit den Materialien zu zweit gespielt werden kann.<br>
Aufgabe 6: <br>
Die Kinder finden Bewegungsmöglichkeiten, wie mit vielen anderen Kindern gespielt werden kann.</li></ul>","In einer zunehmend bewegungsarmen Welt sind Kinder auf vielfältige, sinnvermittelnde Reize für eine gesunde Entwicklung angewiesen. Verpackungsmaterialien und Alltagsgegenstände lassen vielfältige Sinneserfahrungen zu, sind variantenreich, regen die kindliche Fantasie an und sind vielerorts einsetzbar.<br />
<br />Absichten:<br /><ul><li>Materialeigenschaften erfahren, probieren, entdecken<br />
</li><li>Erweiterung der Materialerfahrung<br />
</li><li>Erweiterung der Gestaltungsmöglichkeiten und des Handlungsspielraumes<br />
</li><li>Erlebnisdarstellung</li><li>Die verwendeten Materialien auf Sicherheit und Sauberkeit überprüfen.</li></ul>","<ul><li>Interessante und originelle Spielmöglichkeiten aufgreifen und daraus Staffelspiele entwickeln.<br />
</li><li>Geeignete Spielmöglichkeiten aufgreifen und daraus Mannschaftsspiele erarbeiten.</li></ul>","Alle_Besen_spielen_gut_01.jpg",NULL,"23,33,34,36,38","61,62","77,79","84,85,87,89","102,103",,,NULL,"0000-00-00 00:00:00","2019-07-14 16:19:02","0"
"7","31","Karton & Co","<strong>Spielidee:</strong><br />
Bewegungsaufgaben zum Spielen mit Verpackungsmaterialien und Sport- und Spielgeräten.<br />
<br />
<strong>Spielorganisation:</strong><br /><ul><li>Die Kinder werden aufgefordert zur nächsten Stunde Verpackungsmaterialien und alltägliche Sport- und Spielgeräte von zuhause mitzubringen.</li><li>Die Kinder legen die mitgebrachten Gegenstände in die Hallenmitte und begutachten sie.</li></ul>
Aufgabe 1:<br />
Die Kinder werden aufgefordert, zunächst alleine mit den Materialien zu experimentieren. Sie können die Materialien bewegen, sich mit den Materialien bewegen und sie so als Spielgeräte nutzen.<br />
<br />
Aufgabe 2:<br />
Die Kinder stellen ihre Erfahrungen und Entdeckungen vor.<br />
<br />
Aufgabe 3:<br />
Die Kinder werden motiviert, die gesehenen Möglichkeiten auszuprobieren.<br />
<br />
Aufgabe 4:<br />
Die Kinder finden Bewegungsmöglichkeiten, wie mit den Materialien zu zweit gespielt werden kann.<br />
<br />
Aufgabe 5:<br />
Die Kinder finden Bewegungsmöglichkeiten finden, wie mit vielen anderen Kindern gespielt werden kann.<br />
<br />
Aufgabe 6:<br />
Die Kinder werden ermuntert, in Kleingruppen Staffelspiele mit den Verpackungsmaterialien und Spielgeräten zu erfinden.","Kinder benötigen für eine harmonische Persönlichkeitsentwicklung einen breit angelegten, vielfältigen Handlungsspielraum, der ihnen einen selbstständigen Umgang mit sich selbst, ihrer Materialen und sozialen Umwelt ermöglicht. Die Interessen und die Bedürfnisse des Kindes bestimmen den Bewegungsrahmen. In einer zunehmend bewegungsarmen Welt werden den Kindern lebensbedeutsame Reize vorenthalten. Die Schaffung von künstlichen Erfahrungsräumen wie die Sporthalle gewinnen immer mehr an Bedeutung.<br /><br />
Verpackungsmaterialien sind leicht zu beschaffen, üben einen großen Reiz auf Kinder aus, lassen vielfältige Sinneserfahrungen zu, sind unkompliziert, schnell einsetzbar und ermöglichen eine kritische Auseinandersetzung mit dem Thema Müll.<br />
<br /><b>
Ziele:</b><br /><ul><li>Materialeigenschaften erfahren, probieren, entdecken</li><li>Erweiterung der Materialerfahrung</li><li>Erweiterung der Gestaltungsmöglichkeiten und des Handlungsspielraumes</li><li>Erlebnisdarstellung</li></ul>
Die verwendeten Materialien auf Sicherheit und Sauberkeit überprüfen.","<b>Kartonstaffel: </b><br />Die Kinder bilden Kleingruppen. Das erste Kind der Gruppe stellt sich in den Karton, läuft um einen Wendepunkt in ca. 10 m Entfernung, springt aus dem Karton und das nächste Kind übernimmt.<br /><br /><b>Balancier-Pendel-Staffel: <br /></b>Das erste Kind balanciert mehrere Joghurtbecher übereinander, läuft zum nächsten Kind seiner Mannschaft und übergibt die Becher. Entfernung ca. 10 m.<br /><br /><b>Müll-Aufräum-Staffel: <br /></b>12 verschiedene Verpackungsmaterialien sind im Raum verteilt. Von einer Startlinie aus laufen die einzelnen Kinder einer Mannschaft los und sammeln die Teile nacheinander ein.<br /><br /><b>Hindernisstaffel: <br /></b>Im Raum sind Hindernisse aus Verpackungsmaterialien aufgebaut. Die Kinder sollen einzeln die Hindernis überlaufen und dabei keinen Gegenstand berühren.<br /><br /><b>Transportstaffel: <br /></b>Alle Kinder einer Mannschaft sammeln herumliegende Materialien in einen Karton und tragen ihn gemeinsam zu einem Punkt im Raum.<br /><br /><b>Die dargestellten Staffelspiele als Wettspiel durchführen.</b>","Karton_und_Co.jpg",,"23, 33, 34, 36, 38","61, 62","79","89, 85, 87, 84","102, 95, 103",,,NULL,"0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"8","31","Frisbee-Treiben","<strong>Spielidee:</strong><br />
Die Mannschaft, der es gelingt, die Frisbeescheibe hinter die gegnerische Grundlinie zu werfen, erhält einen Punkt.<br />
<br />
<strong>Spielorganisation:</strong><br /><ul><li>Anzahl der Spieler: 8-16</li><li>Die Kinder/Jugendlichen bilden zwei Mannschaften A und B.</li><li>Spielfeld: Volleyball- oder Handballfeld</li><li>Mannschaft A befindet sich in einer Spielfeldhälfte, Mannschaft B in der anderen.</li></ul>
<strong>Spielregeln:</strong><br /><ul><li>Das Spiel beginnt mit einem weiten Wurf von der Anwurflinie der Mannschaft A in die Spielhälfte von Mannschaft B.</li><li>Der Auftreffpunkt der Frisbee-Scheibe in der Spielhälfte von B ergibt die Abwurfstelle für einen Wurf der Mannschaft B.</li><li>Das Fangen der Frisbee-Scheibe wird belohnt: die Abwurfstelle darf 3 Sprungschritte nach vorne verlegt werden.</li><li>Innerhalb einer Mannschaft wird in einer festgelegten Reihenfolge geworfen. Ausnahme: Der Fänger darf direkt werfen.</li><li>Ein Punkt ist dann erzielt, wenn die Frisbee-Scheibe hinter der Grundlinie den Boden berührt.</li><li>Es wird abwechselnd geworfen.</li><li>Eine zuvor festgelegte Spielzeit oder eine vereinbarte Siegpunktzahl entscheidet über den Ausgang des Spiels.</li></ul>","<ul><li><span style=""font-size: 12px;"">Ein Spiel ohne hohe Technikanforderungen.&nbsp;</span></li><li><span style=""font-size: 12px;"">Das Spiel ist sehr schnell zu organisieren und zu spielen.</span></li><li><span style=""font-size: 12px;"">Da dieses Spiel auch außerhalb normierter Sportstätten spielbar ist, bietet es den Kindern und Jugendlichen die Möglichkeit, überall selbstständig dieses Spiel in Gang zu bringen.</span></li></ul>",,"Frisbeetreiben_05.jpg",,"13, 23, 37","48","81, 80","89, 88, 84","101",,,NULL,"0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"9","31","Brenn-Frisbee","<b>Spielidee:</b><br>
Mannschaft A versucht durch geschicktes Werfen der Frisbeescheibe und schnelles Laufen um das Spielfeld einen Punkt zu erzielen.<br>
Mannschaft B versucht durch sicheres und schnelles Fangen und Zuwerfen der Frisbee-Scheibe innerhalb der Mannschaft, die Scheibe durch ein Brennmal (Reifen) zu werfen und damit den Punktgewinn der gegnerischen Mannschaft zu verhindern.<br><br><b><strong>Spielorganisation:</strong></b><br><ul><li>Die Kinder/Jugendlichen bilden zwei Mannschaften A und B.<br>
</li><li>Auf den Außenlinien des Volleyballfeldes werden mit Fahnenstangen Freimale gebildet. <br>
</li><li>An einer Stelle in der Halle wird ein Reifen als Brennmal ausgelegt.</li></ul><b><strong>Spielregeln:</strong></b><br><ul><li>Mannschaft A befindet sich an der Startlinie. Mannschaft B verteilt sich in der Halle.<br>
</li><li>Der erste Spieler der Mannschaft A wirft die Frisbee-Scheibe und läuft unmittelbar los. <br>
</li><li>Mannschaft B versucht so schnell wie möglich in den Besitz der Frisbeescheibe zu kommen. Hat ein Spieler der Mannschaft B die Frisbee-Scheibe in das Brennmal geworfen, so ist der Läufer der Mannschaft A ""verbrannt"", wenn er sich zwischen zwei Freimalen befindet.<br>
</li><li>Für jeden Spieler der Mannschaft A, der die Ziellinie erreicht, erhält die Mannschaft einen Punkt. Es kann ein Spieler auch mehrmals die Ziellinie erreichen.<br>
</li><li>Nach einer festgelegten Zeit (5 Minuten) erfolgt ein Wechsel. Mannschaft A geht ins Feld und Mannschaft B auf die Laufstrecke.</li></ul>","<ul><li>Ein Spiel ohne hohe Technikanforderungen. <br />
</li><li>Das Spiel ist sehr schnell zu organisieren und zu spielen.<br />
</li><li>Da dieses Spiel auch außerhalb normierter Sportstätten spielbar ist, bietet es den Kindern und Jugendlichen die Möglichkeit, überall selbstständig dieses Spiel in Gang zu bringen.</li></ul>","<ul><li>Das Brennmal (Reifen) wird aufgehängt. Der Spieler der Mannschaft B muss die Frisbee-Scheibe durch das Brennmal werfen.<br />
</li><li>Die Frisbee-Scheibe muss durch das Brennmal geworfen werden und anschließend von einem Mitspieler gefangen werden.</li></ul>","Frisbeetreiben_04.jpg",NULL,"13","48","80,81","84,89","101",,,NULL,"0000-00-00 00:00:00","2019-04-11 08:43:42","0"
"10","31","Frisbee-Golf","<b>Spielidee:</b><div>Während einer Wanderung werden markante Zielpunkte, wie Bäume, Parkbänke, Zaunpfähle, in Sichtweite ausgewählt. Diese Ziele müssen von zwei gegeneinander spielende Mannschaften mit möglichst wenigen Würfen getroffen werden.<br><br></div><div></div><div><b>Spielorganisation:</b></div><div><ul><li>Die Kinder/Jugendlichen bilden Mannschaften.&nbsp;</li><li>Jede Mannschaft hat max. 3 Spieler.</li></ul></div><div><b>Spielregeln:</b></div><div><ul><li>Jede Mannschaft bekommt eine Frisbee-Scheibe.</li><li>Die Frisbee-Scheibe wird innerhalb der Mannschaft in festgelegter Reihenfolge zugeworfen.</li><li>Der nächste Wurf erfolgt von dem Punkt aus, wo die Frisbee-Scheibe liegen geblieben ist.</li><li>Nach dem Wurf aller Mannschaften ist die Mannschaft an der Reihe, deren Frisbee-Scheibe am weitesten vom Ziel entfernt liegt.</li><li>Keiner der Werfer darf den Punkt des Abwurfs überschreiten (Sicherheitsaspekt).</li><li>Die Mannschaften erhalten immer abwechselnd Vorschlagsrecht für das nächste Ziel.</li></ul></div>","<ul><li>Neben einer abwechslungsreichen Wanderung steht das Zielwerfen im Vordergrund.</li><li>Da sich die Kinder/Jugendlichen in der Natur bewegen, müssen entsprechende Regeln, die für natürliche Spielräume gelten, beachtet werden.<br />
</li><li>Spielverbot in der Nähe von Schonungen, frisch eingesäten Feldern und hochstehenden Futterwiesen.</li></ul>",NULL,"Frisbeetreiben_03.jpg",NULL,"13,34,38","48","79,80,81","89","101,103",,,NULL,"0000-00-00 00:00:00","2019-04-11 08:44:31","0"
"11","31","Kombinations-Frisbee","<strong>Spielidee:</strong><br />
Die Spieler einer Mannschaft versuchen sich eine Frisbee-Scheibe so oft wie möglich zuzuspielen. Die gegnerische Mannschaft versucht dies zu verhindern.<br />
<br />
<strong>Spielorganisation:</strong><br /><ul><li>Die Kinder/Jugendlichen bilden Mannschaften A und B.</li><li>In der Sporthalle dient das Volleyball- oder Handballfeld als Spielfeld.</li><li>Im Gelände wird der Spielbereich festlegt und gegebenfalls markiert.</li></ul>
<strong>Spielregeln:</strong><br /><ul><li>Jedes Fangen der Frisbee-Scheibe wird solange laut mitgezählt, bis die Frisbee-Scheibe verloren geht.</li><li>Die Frisbee-Scheibe geht verloren, wenn sie auf den Boden fällt.</li><li>Die Frisbee-Scheibe geht verloren, wenn sie von der gegnerischen Mannschaft abgefangen wird.</li><li>Die Frisbee-Scheibe wechselt in diesem Fall zur gegnerischen Mannschaft.</li><li>Mit der Scheibe darf man nur 3 Schritte laufen.&nbsp;</li><li>Die Frisbee-Scheibe darf man maximal 3 Sekunden halten.</li><li>Der Abstand zum werfenden Spieler muss mindestens 1 Meter betragen.</li><li>Gewonnen hat die Mannschaft, die nach einer festgelegten Zeit die meisten Zuspiele innerhalb der eigenen Mannschaft geschafft hat.</li></ul>","Bei deisem Spiel wird das genaue Zuwerfen, das sichere Fangen und das Freilaufen geschult.<br />
Die Kombinationsfähigkeit, das vorausschauende Spielen und die Kooperation untereinander werden gefördert.<br />
Bei der Variante mit einer Endzone wird die Raumdeckung gefördert.","<b>10er-Frisbee:</b><br /><ul><li>Die Mannschaft versucht sich die Frisbee-Scheibe ohne Verlust 10 mal zuzuspielen. Bei Verlust geht die Frisbee-Scheibe an die gegnerische Mannschaft.</li><li><span style=""font-size: 12px;"">Es wird immer wieder neu gezählt.</span></li><li><span style=""font-size: 12px;"">Schafft eine Mannschaft sich die Frisbee-Scheibe 10 mal hintereinander zuzuspielen, bekommt sie einen Punkt.</span></li><li><span style=""font-size: 12px;"">Gespielt wird nach Zeit.</span></li><li><span style=""font-size: 12px;"">Ein Doppelpass ist nicht erlaubt.</span></li></ul><b>
Ultimate</b><br /><ul><li>Es wird eine Endzone festgelegt.</li><li>Das Überwerfen der gegnerischen Endzone mit anschließendem Fangen der Frisbee-Scheibe bringt einen Punkt.</li><li>Wird die Frisbee-Scheibe von der gegnerischen Mannschaft abgefangen, bekommt diese die Frisbee-Scheibe.</li></ul>","Frisbeetreiben_02.jpg",,"13, 23, 28, 29, 30","48","81, 80","89, 84","101",,,NULL,"0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"12","31","Frisbee-Boßeln","<strong>Spielidee:</strong><br />
Die Mannschaften versuchen eine festgelegte Wegstrecke mit möglichst wenigen Würfen zurück zu legen.<br />
<br />
<strong>Spielorganisation:</strong><br />
• Die Kinder/Jugendlichen bilden Mannschaften.<br />
• Jede Mannschaft besteht aus 3-4 Spielern.<br />
• Jede Mannschaft legt für sich eine Reihenfolge fest, in der geworfen wird.<br />
• Gespielt wird im Gelände mit gut erkennbaren Wegen.<br />
<br />
<strong>Spielregeln:</strong><br />
• Die Spieler stehen hintereinander.<br />
• Der jeweils erste Spieler beginnt das Spiel.<br />
• Der nächste Spieler wirft von dem Punkt, wo die Frisbee-Scheibe auf dem Weg liegen geblieben ist.<br />
• Verlässt die Frisbee-Scheibe den Weg, wird sie von dort weitergespielt, wo sie den Weg verlassen hat.<br />
• In jeder Mannschaft gibt es Beobachter, die den Flug der Scheibe genau verfolgen.<br />
• Verlässt die Scheibe während des Fluges den Weg, landet aber zum Beispiel nach einer Baumberührung wieder auf dem Weg, so gilt dieser Wurf.<br />
• Ist der Wurf einer Mannschaft so weit, dass er durch die Würfe der gegnerischen Mannschaft nicht erreicht oder überholt werden konnte, bekommt die Mannschaft einen Punkt, die die Scheibe weiter nach vorne getrieben hat.<br />
• Die Mannschaft, die am Ende des Weges die meisten Punkte erzielt hat, ist Sieger.","<ul><li><span style=""font-size: 12px;"">Neben einer abwechslungsreichen Wanderung steht das Zielwerfen im Vordergrund.&nbsp;</span></li><li><span style=""font-size: 12px;"">Da sich die Kinder/Jugendlichen in der Natur bewegen, müssen entsprechende Regeln, die für natürliche Spielräume gelten, beachtet werden.</span></li><li><span style=""font-size: 12px;"">Spielverbot in der Nähe von Schonungen, frisch eingesäten Feldern und hochstehenden Futterwiesen.</span></li></ul>",,"Frisbeetreiben_01.jpg",,"13, 29, 32, 38","48","81, 80","89","103, 101",,,NULL,"0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"13","31","Staffelspiele - kreuz und quer","<strong>Spielidee:</strong><br />
Mehrere Mannschaften treten gegeneinander an und sammeln bei unterschiedlichen Staffelformen Punkte.<br />
<br />
<strong>Spielorganisation:</strong><br /><ul><li>Die Kinder bilden gleichgroße Mannschaften.</li><li>Die Anzahl der Staffelstationen wird der Zahl der Mannschaften angepasst.</li><li>In diesem Beispiel wird von fünf Mannschaften ausgegangen.</li><li>Es gibt einen Satz Karten, auf denen jeweils unterschiedliche Namen stehen, die sich ähnlich anhören (z.B. Meier, Weiher, Reiher, Leier). Pro Name gibt es so viele Karten, wie Kinder pro Mannschaft vorgesehen sind. In diesem Falle fünf Meier, Weiher,..</li><li>Jeder Spieler erhält eine Punktekarte, auf der die verschiedenen Mannschaften und Ergebnisse festgehalten werden.</li></ul><b>
Aufbau der verschiedenen Staffelstationen:</b><br />
<br /><i><b>
1. Staffel &quot;Hin und zurück&quot;</b></i><br />
Es gibt für jede Mannschaft eine Start- und eine Zielmarkierung.<br />
Aufgabe: Vom Start zur Wendemarke laufen und wieder zurück. Dabei müssen sich die Teilnehmer einer Mannschaft in unterschiedlichen Fortbewegungsarten bewegen.<br />
<br /><b><i>
2. Staffel &quot;Mit Pedalos hin und zurück&quot;</i></b><br />
Es gibt für jede Mannschaft eine Start- und eine Zielmarkierung.<br />
Aufgabe: Mit dem Pedalo vom Start zur Wendemarke und zurück, dann startet der nächste Mitspieler.<br />
<br /><i><b>
3. Staffel &quot;Floßstaffel&quot;</b></i><br />
Es gibt für jede Mannschaft eine Start- und eine Zielmarkierung.<br />
Aufgabe: Alle Spieler stehen auf einer Matte. Jeder Mannschaft steht eine zweite Matte zur Verfügung, um vom Start zum Ziel zu gelangen. Kein Spieler darf den Boden berühren.<br />
<br /><i><b>
4. Staffel &quot;Reifenkreisen&quot;</b></i><br />
Die Mannschaften bilden jeweils einen Innenstirnkreis und die Spieler geben sich die Hände. Zwei Spieler fassen die Hände durch einen Reifen.<br />
Aufgabe: Der Reifen muss zwei Runden drehen, ohne das dabei die Handfassungen gelöst wird.<br />
<br /><b><i>
5. Staffel &quot;Kaugummistaffel&quot;</i></b><br />
Es gibt für jede Mannschaft eine Start- und eine Zielmarkierung.<br />
Aufgabe: Der erste Spieler der Mannschaft läuft hin und zurück. Er nimmt den zweiten Mitspieler an die Hand und beide laufen hin und zurück. Dann folgt der dritte, vierte, bis die ganze Mannschaft im Ziel ist.<br />
<br />
<strong>Spielregeln:</strong><br /><ul><li>Fünf Mannschaften treten bei fünf Staffelformen gegeneinander an.</li><li>Jede Mannschaft kann bei einer Staffelform nur gemeinsam Punkte erzielen, in der Gesamtwertung wird jeder Spieler für sich gewertet.</li><li>Vor jeder neuen Staffelform werden die Mannschaften neu zusammengestellt. Dafür zieht jeder Spieler eine Karte.</li><li>Die Mannschaften finden sich so schnell wie möglich zusammen. Die schnellste Mannschaft bekommt einen Zusatzpunkt.</li><li>Jeder Spieler kann im Verlauf der Wettkämpfe einen Joker setzen. Die in dieser Staffel erreichten Punkte werden verdoppelt..</li><li>Für die Platzierungen werden die Punkte wie folgt vergeben: <br />&nbsp; - 1.Platz 5 Punkte<br />&nbsp; - 2.Platz 4 Punkte<br />&nbsp; - 3.Platz 3 Punkte<br />&nbsp; - 4.Platz 2 Punkte<br />&nbsp; - 5.Platz 1 Punkt</li></ul>","Das Wetteifern in Staffeln ist für viele Kinder spannend. Neben den Aspekten Bewegung und Wettbewerb fördern Staffeln die Interaktion und die Fähigkeit der Selbsteinschätzung. Wichtig ist eine vielseitige Form der Beanspruchung (Schnelligkeit, Teamarbeit, Gewandtheit, usw.) bei den Staffeln zu wählen, damit die Kinder ihre unterschiedlichen Fähigkeiten einsetzen können. Im Staffelrennen müssen sie sich mit immer neuen Mitspielern austauschen, wodurch der Kontakt untereinander gefördert wird.<br /><br />
Die Jokerabfrage setzt voraus, dass die Kinder sich und ihr Team richtig einschätzen, denn ein gemeinsames Vorgehen muss besprochen werden.&nbsp;Durch die Vermischung der Punkteabgabe kann der Konkurrenzgedanke und das Konkurrenzgehabe zwischen den Mannschaften reduziert werden, ohne dass die Freude am Wettbewerb verloren geht.<br />
<br /><b>Besondere Hinweise:</b><br /><ul><li>Bei der Mannschaftsfindung gilt: Erst wenn alle Karten verteilt sind, darf hineingeschaut werden!</li><li>Jede Gruppe bekommt Zeit, um sich abzusprechen und anschließend wird gefragt, wer den Joker setzen will.</li><li>Gewertet werden die Mannschaften, die im Ziel sitzen. Dies ist für die Leitung wichtig, um den Überblick zu behalten.</li><li>Im Idealfall ist das Vertrauen in die Kinder so groß, dass jeder sich die Punktzahl selbst aufschreibt.</li><li>Die einzelnen Ergebnisse sollen vom ÜL gewürdigt werden.</li></ul>","Folgende Variationen sind möglich:<br /><ul><li>Die Laufstrecken in der Fortbewegungsart variieren.</li><li><span style=""font-size: 12px;"">Nur eine Strecke mit dem Pedalo zurücklegen, die andere Strecke wird gelaufen.</span></li><li><span style=""font-size: 12px;"">Länge der Strecke variieren.</span></li></ul>","Staffeln_kreuz_und_quer_2_01.jpg",,"15, 17, 19, 21, 23, 35, 37",,"80","85, 87, 84","95",,,NULL,"0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"14","31","Ganz schön stark","<b>Spielidee:</b><br />Kraft- und Raufspiele für Mädchen und Frauen<br />
<br />
<strong>Spielorganisation:</strong><br /><ul><li>Die Mädchen/Frauen bilden Paare.&nbsp;</li><li>In der Halle werden so viele Matten ausgelegt wie es Paare gibt.</li></ul><b>Spielaufgaben:<br /></b><br />
STANDKÄMPFE<br /><ul><li>Eine versucht die andere wegzudrücken: Schulter an Schulter.</li><li>Eine versucht die andere wegzudrücken: Handflächen gegeneinander.</li><li>Eine versucht die andere wegzuziehen: an den Händen.</li><li>Eine versucht die andere wegzuziehen: mit eingehakten Fingern.</li></ul>
<br />
SCHILDKRÖTE<br /><ul><li>Eine TN hockt sich als Schildkröte mit Armen und Beinen fest am Körper (Paketstellung) auf eine Matte. </li><li>Die andere versucht, sie auf den Rücken zu drehen, um an ihr &quot;Fleisch&quot; zu kommen.</li><li>Rollenwechsel.</li></ul>
<br />
FUSSJAGEN<br /><ul><li>Zwei Matten nebeneinander geschoben bilden die Ringkampffläche.</li><li>Zwei Kämpferinnen sitzen Rücken an Rücken in der Mitte der Matte. </li><li>Sie haben ihre Schuhe ausgezogen.</li><li>Alle anderen TN sitzen als Publikum um die Matten herum.</li><li>Auf ein Startzeichen versucht jede TN den Fuß der anderen TN zu fassen.</li></ul>","Kraft- und Raufspiele können Mädchen und Frauen ein Gefühl für ihre eigene Stärke geben. Sie können hier die nötige Kraft erwerben, sich auch im Alltag zu behaupten.<br />
<br /><b>Voraussetzungen:</b><br /><ul><li>Der Übungsraum sollte ein geschützter Raum sein, ohne dass ein Einblick von außen möglich ist.</li><li>Es ist wichtig, dass sich die TN zu jeder Zeit der Stunde ohne Erklärung in eine &quot;Kuschelecke&quot; zurückziehen können.</li><li>Die TN suchen sich gleich große und gleich schwere Partnerinnen.</li><li>Bei allen Kraft- und Raufspielen gilt die STOPP-Regel. Das heißt: Jede TN kann bei einer ihr unangenehmen Situation Stopp sagen, die Aktion wird dann sofort unterbrochen.</li><li>Erlaubt ist alles, außer schlagen, kratzen und beißen.</li></ul><b>
Ziel ist es</b><br />zu entdecken, wie viel Spaß es machen kann, auf spielerische Weise die eigene Kraft mit anderen zu messen und zu spüren, wie stark jede ist.","SCHILDKRÖTE<br /><ul><li>Die Schildkröte liegt bäuchlings auf der Matte und hat Arme und Beine ausgestreckt.</li></ul>","Ringen_und_Raufen_01.jpg",,"14, 20, 35, 36","53","81, 79, 80","85, 87, 84","97",,,NULL,"0000-00-00 00:00:00","0000-00-00 00:00:00","0"
"15","31","Inselspiel","<strong>Spielidee:</strong><br />
Zwei Mannschaften spielen gegeneinander. Ziel des Spiels ist, dass alle Fänger einer Mannschaft auf einer Matte stehen und einen Ball in den Händen halten. Es gibt Fänger und Werfer. Gespielt werden 2 Halbzeiten.<br />
<br />
<strong>Spielorganisation:</strong><br />
• Die Kinder bilden zwei Mannschaften. <br />
• Jede Mannschaft teilt sich in gleich viele Werfer und Fänger. <br />
• Jeder Werfer hat einen Ball.<br />
• In der Halle wird pro Fänger eine Matte ausgelegt.<br />
<br />
<strong>Spielablauf:<br /></strong><br />
ERSTE HALBZEIT<br />
• Die Werfer versuchen die Bälle ihren Fängern auf der Matte zuzuwerfen.<br />
• Wenn ein Fänger den Ball gefangen hat, ohne die Matte zu verlassen, wird der Fänger auch zum Werfer.<br />
• Fänger dürfen die Matte nicht verlassen, um die Bälle den Werfern zurück zu spielen.<br />
• Wenn kein Fänger mehr auf der Matte ist, beginnt unmittelbar die:<br />
<br />
ZWEITE HALBZEIT<br />
• Die ursprünglichen Werfer rennen auf die Matte und sind damit Fänger.<br />
• Wenn die Fänger jetzt einen Ball fangen, bleiben sie auf der Matte.<br />
• Das Spiel ist zu Ende, wenn alle Fänger eine Mannschaft einen Ball in den Händen halten.","Abstand zwischen Werfern und Fängern dem motorischen Alter und der Wurfkraft anpassen.","Es sind folgende Variationen möglich:<br />
• Dieses Spiel ist auf ein Gelände übertragbar, indem anstelle der Matten ein Feld abgesteckt wird.<br />
• In Höfen oder Spielstraßen kann der Mattenbereich durch Kreidemarkierungen deutlich gemacht werden.","Inselspiel_01.jpg",,"13, 23","45, 53","79, 80","89, 88, 84","101",,,NULL,"0000-00-00 00:00:00","0000-00-00 00:00:00","0"
